artwork,imageUrl,caption,g
https://w3id.org/spice/imma/documentation/untitled-41,https://imma.ie/wp-content/uploads/2020/01/22.jpg,"Terry Frost, Untitled, 1994, Print with crayon, Framed: 51.8 x 49.3 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1995 ",artworks/untitled-41.jsonld
https://w3id.org/spice/imma/documentation/moonlight,https://imma.ie/wp-content/uploads/2018/11/6036.jpg,"Stephen McKenna, Moonlight, 2000, Oil on canvas, 50 x 40 cm Framed: 68 x 58 cm, Collection Irish Museum of Modern Art, Donation, IBRC, 2011 ",artworks/moonlight.jsonld
https://w3id.org/spice/imma/documentation/my-touch-2nd-version-1993,https://imma.ie/wp-content/uploads/2018/11/592.jpg,"Hermione Wiltshire, My Touch (2nd version), 1993, 1993, Glass, cibachrome prints, silicone glue and aluminium, 15 x 10 x 3.5 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/my-touch-2nd-version-1993.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t39,https://imma.ie/wp-content/uploads/2018/11/2778.jpg,"Richard Deacon, Between the Eyes, T39, 1989, Pencil and ink on tracing paper, 46 x 84 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t39.jsonld
https://w3id.org/spice/imma/documentation/the-smile,https://imma.ie/wp-content/uploads/2020/03/1907.jpg,"John Devlin, The Smile, 1974, Watercolour on paper, 46 x 36.7 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/the-smile.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t43,https://imma.ie/wp-content/uploads/2018/11/2782.jpg,"Richard Deacon, Between the Eyes, T43, 1990, Pencil and ink on tracing paper, Framed: 95.5 x 78 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t43.jsonld
https://w3id.org/spice/imma/documentation/landscape-with-bat,https://imma.ie/wp-content/uploads/2020/08/7582.jpg,"Lucian Freud, Landscape with Bat, 1980, Oil on canvas, 22.3 x 16.1 cm Framed: 34.3 x 28.2 x 4.5 cm, Collection Irish Museum of Modern Art, On Loan, Private Collection ",artworks/landscape-with-bat.jsonld
https://w3id.org/spice/imma/documentation/tyrone,https://imma.ie/wp-content/uploads/2020/02/1754.jpg,"Catherine Lee, Tyrone, 1993, Etchings; aquatint, drypoint, spit bite, etc., 29.21 x 30.48 cm, Collection Irish Museum of Modern Art, Donation, the artist, 2005 ",artworks/tyrone.jsonld
https://w3id.org/spice/imma/documentation/beachy-head-lighthouse-eastbourne-east-sussex,https://imma.ie/wp-content/uploads/2018/11/7121.jpg,"Elinor Wiltshire, Beachy Head Lighthouse, Eastbourne, East Sussex, 1987, Wool, Framed: 33.3 x 46.2 cm, Collection Irish Museum of Modern Art, Donation, Elinor Vere O’Brien Wiltshire, 2013 ",artworks/beachy-head-lighthouse-eastbourne-east-sussex.jsonld
https://w3id.org/spice/imma/documentation/bust-of-dorothy-walker,https://imma.ie/wp-content/uploads/2021/01/6501.jpg,"Oisín Kelly, Bust of Dorothy Walker, 1954, Bronze on Kilkenny Limestone plinth, 165.5 x 19.1 x 19.1 cm plinth, Collection Irish Museum of Modern Art, Donation, Walker Family, 2011 ",artworks/bust-of-dorothy-walker.jsonld
https://w3id.org/spice/imma/documentation/descartes,https://imma.ie/wp-content/uploads/2018/11/155.jpg,"Louis le Brocquy, Descartes, 1996, Oil on canvas, 92 x 73 cm, Collection Irish Museum of Modern Art, Purchase, 1998 ",artworks/descartes.jsonld
https://w3id.org/spice/imma/documentation/untitled-33,https://imma.ie/wp-content/uploads/2018/11/807.jpg,"Catherine Lynch, Untitled, 1996, Photo-lithography, 65 x 56 cm Framed: 78.5 x 67.3 cm, Collection Irish Museum of Modern Art, Purchase, 1998 ",artworks/untitled-33.jsonld
https://w3id.org/spice/imma/documentation/bronze-by-gold,https://imma.ie/wp-content/uploads/2018/11/1642.jpg,"Richard Hamilton, Bronze by Gold, 1987, Soft-ground, lift-ground aquatint, engraving, scraper and burnisher 3 blacks from 3 plates, Framed: 76 x 56 cm (sheet) 53 x 42.5 cm (plate), Collection Irish Museum of Modern Art, Purchase, 2003 ",artworks/bronze-by-gold.jsonld
https://w3id.org/spice/imma/documentation/breakthrough-no-iv,https://imma.ie/wp-content/uploads/2020/01/1938.jpg,"Derek Hirst, Breakthrough No. IV, 1979, Mixed media, 74.3 x 57.3 cm (sight), Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/breakthrough-no-iv.jsonld
https://w3id.org/spice/imma/documentation/yagul-light-of-the-leaves-8,https://imma.ie/wp-content/uploads/2018/11/761.jpg,"Jan Hendrix, Yagul – Light of the Leaves, 1999, Screenprint, 37.1 x 25.4 cm, Collection Irish Museum of Modern Art, Purchase, 1999 ",artworks/yagul-light-of-the-leaves-8.jsonld
https://w3id.org/spice/imma/documentation/all-things-being-equal,https://imma.ie/wp-content/uploads/2018/11/5572.jpg,"Sam Jury, All Things Being Equal, 2009, Video, silent, Duration: 11min.58 sec. loop, Collection Irish Museum of Modern Art, Donation, 2010 ",artworks/all-things-being-equal.jsonld
https://w3id.org/spice/imma/documentation/burren,https://imma.ie/wp-content/uploads/2018/11/1791.jpg,"Anne Madden, Burren, 1979, Graphite on paper, 26 x 10.8 cm all 6 drawings, Collection Irish Museum of Modern Art, Heritage Gift, P.J. Carroll &amp; Co. Ltd. Art Collection, 2005 ",artworks/burren.jsonld
https://w3id.org/spice/imma/documentation/natalie-and-amy,https://imma.ie/wp-content/uploads/2020/02/721.jpg,"Gene Lambert, Natalie and Amy, 1985, Black and white photographs, 33 x 24 cm, Collection Irish Museum of Modern Art, Purchase, 1991 ",artworks/natalie-and-amy.jsonld
https://w3id.org/spice/imma/documentation/print-collage,https://imma.ie/wp-content/uploads/2018/11/1936.jpg,"Charles Hinman, Print Collage, 1966, Mixed Media, 56 x 43.2 cm Framed: 71.5 x 57.5 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/print-collage.jsonld
https://w3id.org/spice/imma/documentation/porn-foliage,https://imma.ie/wp-content/uploads/2019/10/225.jpg,"Gary Coyle, Porn Foliage, 2004, Charcoal on paper, 103 x 120 cm, Collection Irish Museum of Modern Art, Purchase, 2006 ",artworks/porn-foliage.jsonld
https://w3id.org/spice/imma/documentation/untitled-128,https://imma.ie/wp-content/uploads/2020/02/1397.jpg,"Colin Middleton, Untitled, 1958, Charcoal on paper, 27 x 22.5 cm, Collection Irish Museum of Modern Art, Heritage Gift from the McClelland Collection by Noel and Anne Marie Smyth, 2004 ",artworks/untitled-128.jsonld
https://w3id.org/spice/imma/documentation/pull-down,https://imma.ie/wp-content/uploads/2021/05/9063.jpg,"Susan MacWilliam, Pull Down, 2016, video, black and white, Duration: 3min.10 sec., Collection Irish Museum of Modern Art, Purchase, Hennessy Art Fund for IMMA Collection, 2018 ",artworks/pull-down.jsonld
https://w3id.org/spice/imma/documentation/cleric-and-swan-by-grand-union-canal-london,https://imma.ie/wp-content/uploads/2018/11/7126.jpg,"Elinor Wiltshire, Cleric and Swan by Grand Union Canal, London, 1986, Wool, Framed: 32 x 26.2 cm, Collection Irish Museum of Modern Art, Donation, Elinor Vere O’Brien Wiltshire, 2013 ",artworks/cleric-and-swan-by-grand-union-canal-london.jsonld
https://w3id.org/spice/imma/documentation/columna-y-torso,https://imma.ie/wp-content/uploads/2020/03/1218.jpg,"Antonio Díaz Cortéz, Columna y Torso, 1977, Screenprint, 74 x 55.8 cm, Collection Irish Museum of Modern Art, Donation, Smurfit: Cartón y Papel de México, 2000 ",artworks/columna-y-torso.jsonld
https://w3id.org/spice/imma/documentation/etruscan-cinerary-urn,https://imma.ie/wp-content/uploads/2018/11/254.jpg,"Stephen McKenna, Etruscan Cinerary Urn, 1992, Oil on canvas, 80 x 60 cm Framed: 97 x 71 x 3 cm, Collection Irish Museum of Modern Art, Donated by the artist, 1993 ",artworks/etruscan-cinerary-urn.jsonld
https://w3id.org/spice/imma/documentation/untitled-55,https://imma.ie/wp-content/uploads/2019/10/1568.jpg,"Itai Doron, Untitled, 1994, Printed letterpress from plate in purple on pink on cream paper, 47 x 61 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/untitled-55.jsonld
https://w3id.org/spice/imma/documentation/aisling-scariff,https://imma.ie/wp-content/uploads/2018/11/3983.jpg,"James McKenna, Aisling, Scariff, 1964, Pitch-pine, red deal, 198 x 183 x 36 cm, Collection Irish Museum of Modern Art, Donation, Presented in memory of James McKenna by Desmond, Viv, Kate and Bébhinn Egan, 2010 ",artworks/aisling-scariff.jsonld
https://w3id.org/spice/imma/documentation/la-nature,https://imma.ie/wp-content/uploads/2021/09/313.jpg,"David Godbold, La Nature, 2000, Ink and collage on card, 15 x 10 cm, Collection Irish Museum of Modern Art, Purchase, 2005 ",artworks/la-nature.jsonld
https://w3id.org/spice/imma/documentation/prim-proper,https://imma.ie/wp-content/uploads/2021/04/9477.jpg,"Leanne McDonagh, Prim &amp; Proper, 2014, Mixed Media Photographic Print, Diptych 12.7 x 17.8 cm, Collection Irish Museum of Modern Art, Purchase, 2020, 2020 ",artworks/prim-proper.jsonld
https://w3id.org/spice/imma/documentation/beneath-27-b,https://imma.ie/wp-content/uploads/2019/10/1721.jpg,"Roy Johnston, Beneath 27/B, 1972, Acrylic on cotton duck, 214 x 212.6 cm diagonal measurement, Collection Irish Museum of Modern Art, Donation, 2004 ",artworks/beneath-27-b.jsonld
https://w3id.org/spice/imma/documentation/portal-5,https://imma.ie/wp-content/uploads/2020/02/1547.jpg,"Ann Hamilton, Portal 5, 1999, Black and white photograph, 4.44 x 5.08 cm, Collection Irish Museum of Modern Art, Purchase, 2002 ",artworks/portal-5.jsonld
https://w3id.org/spice/imma/documentation/liberty-on-the-barricades-after-delacroix,https://imma.ie/wp-content/uploads/2021/08/818.jpg,"Robert Ballagh, Liberty on the Barricades (After Delacroix), 1969, Acrylic on canvas, 183 x 244 cm, Collection Irish Museum of Modern Art, Heritage Gift by Bank of Ireland, 1999 ",artworks/liberty-on-the-barricades-after-delacroix.jsonld
https://w3id.org/spice/imma/documentation/sams-art,https://imma.ie/wp-content/uploads/2018/11/2027.jpg,"Saul Steinberg, Sam’s Art, 1966, Lithograph, 43 x 55.7 cm, Collection Irish Museum of Modern Art, Gordon Lambert Trust, 1992 ",artworks/sams-art.jsonld
https://w3id.org/spice/imma/documentation/amarillo-al-cubo,https://imma.ie/wp-content/uploads/2019/10/6917.jpg,"Betsabeé Romero, Amarillo al Cubo, 2010, Screenprint on perforated paper, Sheet: 101.2 x 99.5 cm, Collection Irish Museum of Modern Art, Diplomatic gift of the Federal Government of Mexico, 2011 ",artworks/amarillo-al-cubo.jsonld
https://w3id.org/spice/imma/documentation/the-tain-chariots,https://imma.ie/wp-content/uploads/2019/10/1786.jpg,"Louis le Brocquy, The Táin. Chariots, 1969, Lithograph, 38.1 x 53.3 cm, Collection Irish Museum of Modern Art, Heritage Gift, P.J. Carroll &amp; Co. Ltd. Art Collection, 2005 ",artworks/the-tain-chariots.jsonld
https://w3id.org/spice/imma/documentation/the-tain-chariots-charging,https://imma.ie/wp-content/uploads/2019/10/154.jpg,"Louis le Brocquy, The Táin. Chariots charging, 1969, Aubusson Tapestry, Atelier René Duché, 2000, 184 x 129 cm, Collection Irish Museum of Modern Art, Heritage Gift by Brian Timmons, 2001 ",artworks/the-tain-chariots-charging.jsonld
https://w3id.org/spice/imma/documentation/center-decenter,https://imma.ie/wp-content/uploads/2020/02/7808.jpg,"Brian Eno, Center Decenter, 2016, Digital printing on PETG plastic, 40.6 x 40.6 cm Framed: 41 x 41 cm, Collection Irish Museum of Modern Art, Donation, 2016 ",artworks/center-decenter.jsonld
https://w3id.org/spice/imma/documentation/still-life-brown-with-black-note,https://imma.ie/wp-content/uploads/2018/11/1322.jpg,"William Scott, Still Life Brown with Black Note, 1969, Oil on canvas, 125 x 185 cm, Collection Irish Museum of Modern Art, Heritage Gift by Bank of Ireland, 1999 ",artworks/still-life-brown-with-black-note.jsonld
https://w3id.org/spice/imma/documentation/chinese-landscape,https://imma.ie/wp-content/uploads/2018/11/133.jpg,"Patrick Scott, Chinese Landscape, 1986, Tempera and gold leaf on canvas, 130 x 130 cm, Collection Irish Museum of Modern Art, Donation, Maire and Maurice Foley, 2000 ",artworks/chinese-landscape.jsonld
https://w3id.org/spice/imma/documentation/robert-towne,https://imma.ie/wp-content/uploads/2018/11/75.jpg,"Sarah Morris, Robert Towne, 2006, 35mm film transferred to video, Duration: 34min.26 sec., Collection Irish Museum of Modern Art, Purchase, 2007 ",artworks/robert-towne.jsonld
https://w3id.org/spice/imma/documentation/ch-26-sub-commandant-marcos-the-friendly-terrorist-after-r-hamilton,https://imma.ie/wp-content/uploads/2018/11/5551.jpg,"Nevan Lahart, Ch.26: Sub-Commandant Marcos, The Friendly Terrorist (after R. Hamilton), 2002, Oil on MDF, 38.5 x 58 cm, Collection Irish Museum of Modern Art, Purchase, 2010 ",artworks/ch-26-sub-commandant-marcos-the-friendly-terrorist-after-r-hamilton.jsonld
https://w3id.org/spice/imma/documentation/queen-of-torments,https://imma.ie/wp-content/uploads/2018/11/981.jpg,"Edward Allington, Queen of Torments, 1990, Cibachrome photograph, bronze sculpture, 203 x 132 x 41 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1996 ",artworks/queen-of-torments.jsonld
https://w3id.org/spice/imma/documentation/ganga-2,https://imma.ie/wp-content/uploads/2018/11/104.jpg,"Michael Mulcahy, Ganga 2, 1991, Acrylic and oil on canvas, 127 x 160 cm Framed: 127 x 160.5 x 3.8 cm, Collection Irish Museum of Modern Art, Purchase, 1991 ",artworks/ganga-2.jsonld
https://w3id.org/spice/imma/documentation/untitled-80,https://imma.ie/wp-content/uploads/2018/11/1089.jpg,"David Crone, Untitled, 1983, Oil on canvas, 168 x 203 cm, Collection Irish Museum of Modern Art, Donation, Vincent &amp; Noeleen Ferguson, 1996 ",artworks/untitled-80.jsonld
https://w3id.org/spice/imma/documentation/pp-13-18,https://imma.ie/wp-content/uploads/2021/04/9531.jpg,"Eoin McHugh, pp. 13-18, 2016, pigment ink on paper, Framed: 54.7 x 49.7 x 2.5 cm, Collection Irish Museum of Modern Art, Purchase, 2021, 2021 ",artworks/pp-13-18.jsonld
https://w3id.org/spice/imma/documentation/aunt-biddys-flower-pots,https://imma.ie/wp-content/uploads/2018/11/3493.jpg,"Camille Souter, Aunt Biddy’s Flower Pots, 1968, Oil on board, 42 x 42 cm, Collection Irish Museum of Modern Art, Heritage Gift by the Bank of Ireland from the Bank of Ireland collection, 2008 ",artworks/aunt-biddys-flower-pots.jsonld
https://w3id.org/spice/imma/documentation/crucifixion-2,https://imma.ie/wp-content/uploads/2018/11/2193.jpg,"Hughie O'Donoghue, Crucifixion, 1993, Oil on linen canvas, 374 x 282 cm, Collection Irish Museum of Modern Art, Gift, The American Ireland Fund, 2010 ",artworks/crucifixion-2.jsonld
https://w3id.org/spice/imma/documentation/sixteen-rotated-forms-i-ii-iii-iv,https://imma.ie/wp-content/uploads/2019/10/1720.jpg,"Roy Johnston, Sixteen Rotated Forms (i), (ii), (iii), (iv), 1975, Acrylic on cotton duck, 202.4 x 202.4 cm, Collection Irish Museum of Modern Art, Donation, 2004 ",artworks/sixteen-rotated-forms-i-ii-iii-iv.jsonld
https://w3id.org/spice/imma/documentation/cliff-dwelling,https://imma.ie/wp-content/uploads/2018/11/6121.jpg,"Maria Simonds-Gooding, Cliff Dwelling, 1999, Carborundum, Framed: 75.5 x 97 cm, Collection Irish Museum of Modern Art, Donation, Graphic Studio Dublin, 2011 ",artworks/cliff-dwelling.jsonld
https://w3id.org/spice/imma/documentation/botanical-gardens,https://imma.ie/wp-content/uploads/2019/08/5083.jpg,"Peter Hutchinson, Botanical Gardens, 1994, Photocollage, Framed: 105 x 139.5 cm 81.3 x 119.4 cm, Collection Irish Museum of Modern Art, Donation Novak/O'Doherty Collection, via American Ireland Fund, 2014, 2014 ",artworks/botanical-gardens.jsonld
https://w3id.org/spice/imma/documentation/a-flower-given-to-my-daughter-pomes-penyeach,https://imma.ie/wp-content/uploads/2020/02/3954.jpg,"Sean Scully, A Flower Given To My Daughter – Pomes Penyeach, 1993, Etching, 54 x 40 cm (sheet), Collection Irish Museum of Modern Art, Purchase, 2004 ",artworks/a-flower-given-to-my-daughter-pomes-penyeach.jsonld
https://w3id.org/spice/imma/documentation/concord,https://imma.ie/wp-content/uploads/2018/11/5204.jpg,"James Brooks, Concord, 1974, Silkscreen Print, 76.1 x 56 cm Framed: 88 x 67.5 cm, Collection Irish Museum of Modern Art, Donation, Novak/O'Doherty Collection, 2015 ",artworks/concord.jsonld
https://w3id.org/spice/imma/documentation/young-serbs-vesna,https://imma.ie/wp-content/uploads/2021/05/9077.jpg,"Phil Collins, young serbs (vesna), 2001, Lightjet print reverse mounted on Diasec, 74 x 92 x 3 cm, Collection Irish Museum of Modern Art, Heritage Gift, Kerlin Gallery Collection, 2018, 2018 ",artworks/young-serbs-vesna.jsonld
https://w3id.org/spice/imma/documentation/between-the-eyes-t9,https://imma.ie/wp-content/uploads/2018/11/2748.jpg,"Richard Deacon, Between the Eyes, T9, 1987, Pencil on paper, 32.5 x 50.5 cm, Collection Irish Museum of Modern Art, Loan, Weltkunst Foundation, 1994 ",artworks/between-the-eyes-t9.jsonld
https://w3id.org/spice/imma/documentation/rustle-divide,https://imma.ie/wp-content/uploads/2018/11/5794.jpg,"Patrick Michael Fitzgerald, Rustle (Divide), 2010, Coloured pencil on paper, 32.5 x 25 cm, Collection Irish Museum of Modern Art, Donation, 2011 ",artworks/rustle-divide.jsonld
https://w3id.org/spice/imma/documentation/terrain,https://imma.ie/wp-content/uploads/2018/11/1138.jpg,"Michael Coleman, Terrain, 1989, Oil and acrylic on canvas, 100 x 100 cm, Collection Irish Museum of Modern Art, Loan, Maire and Maurice Foley, 1999 ",artworks/terrain.jsonld
